"","slope","season","elevation","ndvi","temperature"
"7258","Bhutan","summer",4771.46728515625,0.100888900458813,8.21250009536743
"7259","Bhutan","summer",4814.53515625,0.100111121311784,8.00416672229767
"7260","Bhutan","summer",4748.6376953125,0.104777790606022,8.32083320617676
"7261","Bhutan","summer",4730.98486328125,0.104500010609627,8.41249990463257
"7262","Bhutan","summer",4653.9248046875,0.114388899877667,8.76250004768372
"7263","Bhutan","summer",4543.7001953125,0.143500013276935,9.25
"7264","Bhutan","summer",4499.7724609375,0.16011112369597,9.4208333492279
"7265","Bhutan","summer",4478.197265625,0.16544445976615,9.47083330154419
"7266","Bhutan","summer",4489.884765625,0.177833344787359,9.39166688919067
"7267","Bhutan","summer",4453.732421875,0.12805556692183,9.50833368301392
"7268","Bhutan","summer",4470.46728515625,0.0819444544613361,9.38750004768372
"7269","Bhutan","summer",4477.15234375,0.0775555651634932,9.31666684150696
"7270","Bhutan","summer",4459.5126953125,0.0850555654615164,9.3333330154419
"7271","Bhutan","summer",4473.134765625,0.0905555654317141,9.22499990463257
"7272","Bhutan","summer",4469.21484375,0.0859444551169872,9.1875
"7273","Bhutan","summer",4460.04736328125,0.0808888971805573,9.16666674613953
"7274","Bhutan","summer",4437.72509765625,0.0765555649995804,9.19999980926514
"7275","Bhutan","summer",4428.43505859375,0.0798888988792896,9.17916655540466
"7276","Bhutan","summer",4428.384765625,0.101944455876946,9.11249995231628
"7277","Bhutan","summer",4451.50244140625,0.147333346307278,8.93333339691162
"7278","Bhutan","summer",4482.197265625,0.132500011473894,8.70833325386047
"7279","Bhutan","summer",4523.00244140625,0.130277790129185,8.45000004768372
"7280","Bhutan","summer",4495.41259765625,0.137444451451302,8.52916646003723
"7281","Bhutan","summer",4497.72021484375,0.14466667920351,8.42499995231628
"7282","Bhutan","summer",4528.7626953125,0.132611123844981,8.17916667461395
"7283","Bhutan","summer",4676.6923828125,0.116666678339243,7.34166669845581
"7284","Bhutan","summer",4712.9248046875,0.115222232416272,7.07916676998138
"7285","Bhutan","summer",4636.5576171875,0.124277791008353,7.40833342075348
"7286","Bhutan","summer",4662.240234375,0.144444458186626,7.2041666507721
"7287","Bhutan","summer",4673.169921875,0.134722234681249,7.05833327770233
"7288","Bhutan","summer",4703.3125,0.114222232252359,6.83750009536743
"7289","Bhutan","summer",4711.97021484375,0.10188889876008,6.71666657924652
"7290","Bhutan","summer",4715.72509765625,0.0945555660873652,6.62083327770233
"7291","Bhutan","summer",4725.15478515625,0.0925555657595396,6.5166666507721
"7292","Bhutan","summer",4761.53515625,0.0867222305387259,6.26666676998138
"7293","Bhutan","summer",4939.552734375,0.0942777879536152,5.3125
"7294","Bhutan","summer",5132.31982421875,0.105444455519319,4.31666672229767
"7295","Bhutan","summer",5126.1875,0.110666677355766,4.34999990463257
"7296","Bhutan","summer",5085.90234375,0.102388897910714,4.49999988079071
"7297","Bhutan","summer",5087.68017578125,0.0805000085383654,4.47916674613953
"7298","Bhutan","summer",5065.6875,0.0746666751801968,4.56666660308838
"7299","Bhutan","summer",5014.8974609375,0.0622222321107984,4.8125
"7300","Bhutan","summer",4960.27734375,0.0596666736528277,5.08333337306976
"7301","Bhutan","summer",4932.6650390625,0.0920555666089058,5.21249985694885
"7302","Bhutan","summer",4862.767578125,0.103111121803522,5.58333337306976
"7303","Bhutan","summer",4776.3525390625,0.0882222354412079,6
"7304","Bhutan","summer",5095.552734375,0.0662777870893478,4.37083333730698
"7305","Bhutan","summer",5624.25,0.0382777852937579,1.79166665673256
"7306","Bhutan","summer",5840.892578125,0.0306111178360879,0.83333333581686
"7307","Bhutan","summer",5702.7001953125,0.0322777852416039,1.59999999403954
"7308","Bhutan","summer",5399.9775390625,0.0517222303897142,3.11250001192093
"7309","Bhutan","summer",5282.9873046875,0.0593888973817229,3.68333339691162
"7310","Bhutan","summer",5287.85498046875,0.0665555652230978,3.68749994039536
"7311","Bhutan","summer",5335.3251953125,0.0815000087022781,3.49166661500931
"7312","Bhutan","summer",5287.2451171875,0.0885000079870224,3.71250003576279
"7313","Bhutan","summer",5347.8349609375,0.0848333425819874,3.44166672229767
"7314","Bhutan","summer",5495.33251953125,0.138055568560958,2.69583332538605
"7315","Bhutan","summer",5629.8349609375,0.165277794003487,2.10833334922791
"7316","Bhutan","summer",5608.18017578125,0.141888901591301,2.27916663885117
"7317","Bhutan","summer",5565.00244140625,0.119111120700836,2.52916663885117
"7318","Bhutan","summer",5521.27978515625,0.104333344846964,2.78750002384186
"7319","Bhutan","summer",5444.455078125,0.110555564984679,3.20833331346512
"7320","Bhutan","summer",5473.18505859375,0.129000011831522,3.09583330154419
"7321","Bhutan","summer",4383.8525390625,0.27861113101244,12.3666667938232
"7322","Bhutan","summer",4385.90771484375,0.310222238302231,12.2916667461395
"7323","Bhutan","summer",4411.802734375,0.2088333517313,12.1416666507721
"7324","Bhutan","summer",4442.52734375,0.133277788758278,11.9666666984558
"7325","Bhutan","summer",4389.30517578125,0.123333346098661,12.1166667938232
"7326","Bhutan","summer",4386.65478515625,0.0973333418369293,12.0291664600372
"7327","Bhutan","summer",4385.26513671875,0.0939444527029991,11.9708333015442
"7328","Bhutan","summer",4382.427734375,0.104722233489156,11.8750002384186
"7329","Bhutan","summer",4392.12255859375,0.101277789101005,11.7333335876465
"7330","Bhutan","summer",4446.78759765625,0.105277786031365,11.3875000476837
"7331","Bhutan","summer",4461.96240234375,0.113000011071563,11.2333331108093
"7332","Bhutan","summer",4447.8349609375,0.12944445759058,11.1708331108093
"7333","Bhutan","summer",4441.47021484375,0.135722232982516,11.0875000953674
"7334","Bhutan","summer",4451.77734375,0.106222232803702,10.9291665554047
"7335","Bhutan","summer",4463.89013671875,0.103777788579464,10.7625000476837
"7336","Bhutan","summer",4474.74267578125,0.108055567368865,10.6124999523163
"7337","Bhutan","summer",4483.56494140625,0.107666676864028,10.4583332538605
"7338","Bhutan","summer",4618.1201171875,0.114111121743917,9.7333333492279
"7339","Bhutan","summer",4799.74755859375,0.112944455817342,8.79166674613953
"7340","Bhutan","summer",4828.20263671875,0.112111121416092,8.5625
"7341","Bhutan","summer",4838.35986328125,0.11594445630908,8.37916672229767
"7342","Bhutan","summer",4948.0625,0.122111121192575,7.72083342075348
"7343","Bhutan","summer",5040.58984375,0.124777792021632,7.14999997615814
"7344","Bhutan","summer",5092.4599609375,0.118222234770656,6.7666666507721
"7345","Bhutan","summer",4929.48486328125,0.13677779212594,7.43333327770233
"7346","Bhutan","summer",4819.794921875,0.176500011235476,7.82083344459534
"7347","Bhutan","summer",5009.54736328125,0.175555564463139,6.78333330154419
"7348","Bhutan","summer",4985.802734375,0.166500013321638,6.77499997615814
"7349","Bhutan","summer",4759.517578125,0.164722234010696,7.7958333492279
"7350","Bhutan","summer",4654.25732421875,0.154944460839033,8.2333333492279
"7351","Bhutan","summer",4675.34521484375,0.152055568993092,8.07499992847443
"7352","Bhutan","summer",4732.232421875,0.161333348602057,7.74999988079071
"7353","Bhutan","summer",4843.10986328125,0.153388902544975,7.15833342075348
"7354","Bhutan","summer",4851.17236328125,0.16211112216115,7.05833339691162
"7355","Bhutan","summer",4780.009765625,0.175555564463139,7.40416657924652
"7356","Bhutan","summer",4763.0048828125,0.151444457471371,7.5
"7357","Bhutan","summer",4763.60009765625,0.129222230985761,7.52083337306976
"7358","Bhutan","summer",4797.97265625,0.114500012248755,7.38333332538605
"7359","Bhutan","summer",4864.96240234375,0.0992222335189581,7.13333332538605
"7360","Bhutan","summer",4840.3798828125,0.124055568128824,7.33750009536743
"7361","Bhutan","summer",4801.06005859375,0.125333344563842,7.55833327770233
"7362","Bhutan","summer",4850.892578125,0.109000010415912,7.38333332538605
"7363","Bhutan","summer",4951.9501953125,0.0932222343981266,6.9541666507721
"7364","Bhutan","summer",5150.84228515625,0.0833888985216618,6.1083333492279
"7365","Bhutan","summer",5255.982421875,0.0756666753441095,5.67916655540466
"7366","Bhutan","summer",5135.46240234375,0.0875000096857548,6.29583323001862
"7367","Bhutan","summer",4804.0498046875,0.0920555647462606,7.9208334684372
"7368","Bhutan","summer",4774.21240234375,0.0897222310304642,8.08333325386047
"7369","Bhutan","summer",4865.27490234375,0.0991111192852259,7.64999997615814
"7370","Bhutan","summer",5126.71484375,0.0767777897417545,6.46249997615814
"7371","Bhutan","summer",4995.05517578125,0.0759444534778595,7.1708333492279
"7372","Bhutan","summer",4950.41748046875,0.0748333409428596,7.35416662693024
"7373","Bhutan","summer",4962.79248046875,0.0851111207157373,7.25833320617676
"7374","Bhutan","summer",5001.2099609375,0.086555564776063,7.11666679382324
"7375","Bhutan","summer",4851.3076171875,0.0975555665791035,7.82083332538605
"7376","Bhutan","summer",4826.642578125,0.0979444533586502,7.93333339691162
"7377","Bhutan","summer",4730.10498046875,0.100000010803342,8.39583325386047
"7378","Bhutan","summer",4635.58740234375,0.108222231268883,8.84999990463257
"7379","Bhutan","summer",4574.01513671875,0.129444455727935,9.12916684150696
"7380","Bhutan","summer",4538.63232421875,0.165000008419156,9.28333330154419
"7381","Bhutan","summer",4479.54248046875,0.202944457530975,9.52500009536743
"7382","Bhutan","summer",4454.8974609375,0.192944455891848,9.62083339691162
"7383","Bhutan","summer",4435.7275390625,0.216222237795591,9.69166660308838
"7384","Bhutan","summer",4429.91748046875,0.232055574655533,9.69999980926514
"7385","Bhutan","summer",4426.28271484375,0.233555562794209,9.65833330154419
"7386","Bhutan","summer",4425.107421875,0.205555565655231,9.62083339691162
"7387","Bhutan","summer",4424.552734375,0.154833346605301,9.58750009536743
"7388","Bhutan","summer",4425.60009765625,0.109222233295441,9.5416669845581
"7389","Bhutan","summer",4425.517578125,0.0908148239056269,9.49583315849304
"7390","Bhutan","summer",4425.63232421875,0.120500009506941,9.42499995231628
"7391","Bhutan","summer",4425.955078125,0.162555566057563,9.37916660308838
"7392","Bhutan","summer",4428.58984375,0.10577778890729,9.31250023841858
"7393","Bhutan","summer",4428.22021484375,0.0894444547593594,9.24583315849304
"7394","Bhutan","summer",4427.47509765625,0.0627222321927547,9.19166684150696
"7395","Bhutan","summer",4430.7275390625,0.0881111212074757,9.11250019073486
"7396","Bhutan","summer",4453.6923828125,0.122888900339603,8.9208333492279
"7397","Bhutan","summer",4500.46240234375,0.141500011086464,8.59999990463257
"7398","Bhutan","summer",4566.759765625,0.136888898909092,8.22083330154419
"7399","Bhutan","summer",4550.892578125,0.13961112126708,8.2333333492279
"7400","Bhutan","summer",4597.53759765625,0.154666677117348,7.90416669845581
"7401","Bhutan","summer",4557.71728515625,0.14805556833744,8.06666672229767
"7402","Bhutan","summer",4565.68017578125,0.136333342641592,7.95416676998138
"7403","Bhutan","summer",4656.31005859375,0.127277787774801,7.42499995231628
"7404","Bhutan","summer",4810.7724609375,0.118444455787539,6.5916668176651
"7405","Bhutan","summer",4768.35498046875,0.12577778659761,6.71250009536743
"7406","Bhutan","summer",4678.88232421875,0.128944460302591,7.0458334684372
"7407","Bhutan","summer",4754.11767578125,0.128500007092953,6.5791666507721
"7408","Bhutan","summer",4743.732421875,0.119777787476778,6.54999995231628
"7409","Bhutan","summer",4723.75,0.108222231268883,6.55833327770233
"7410","Bhutan","summer",4732.62255859375,0.107166675850749,6.43749988079071
"7411","Bhutan","summer",4794.76513671875,0.0972777903079987,6.01666676998138
"7412","Bhutan","summer",4874.8623046875,0.0925000086426735,5.53333330154419
"7413","Bhutan","summer",5075.59521484375,0.100333346053958,4.5166666507721
"7414","Bhutan","summer",5175.357421875,0.0895000100135803,4.00833332538605
"7415","Bhutan","summer",5157.09228515625,0.0771111212670803,4.05000001192093
"7416","Bhutan","summer",5177.52001953125,0.0752777867019176,3.90833330154419
"7417","Bhutan","summer",5223.43017578125,0.0701666735112667,3.65000003576279
"7418","Bhutan","summer",5165.2451171875,0.0612222319468856,3.94166672229767
"7419","Bhutan","summer",5102.044921875,0.0669444538652897,4.24166655540466
"7420","Bhutan","summer",5038.8623046875,0.0984444562345743,4.52500009536743
"7421","Bhutan","summer",5047.60498046875,0.106888897716999,4.51249992847443
"7422","Bhutan","summer",4961.93017578125,0.120833344757557,4.91250002384186
"7423","Bhutan","summer",4837.9599609375,0.107111122459173,5.57499992847443
"7424","Bhutan","summer",5014.2451171875,0.0850000102072954,4.71666675806046
"7425","Bhutan","summer",5332.330078125,0.0543333413079381,3.30833339691162
"7426","Bhutan","summer",5205.77001953125,0.0585555639117956,3.91666674613953
"7427","Bhutan","summer",5016.93017578125,0.0733888978138566,4.7666666507721
"7428","Bhutan","summer",5026.33740234375,0.0796666759997606,4.67499995231628
"7429","Bhutan","summer",5054.1650390625,0.0923888981342316,4.5458333492279
"7430","Bhutan","summer",5059.92236328125,0.0895555652678013,4.54166662693024
"7431","Bhutan","summer",5052.99267578125,0.0936666764318943,4.62499988079071
"7432","Bhutan","summer",5085.7099609375,0.0922222305089235,4.52083325386047
"7433","Bhutan","summer",5195.767578125,0.0845000091940165,4.0249999165535
"7434","Bhutan","summer",5393.3076171875,0.0966666769236326,3.09166669845581
"7435","Bhutan","summer",5482.71484375,0.105277787894011,2.70833331346512
"7436","Bhutan","summer",5540.8701171875,0.128055565059185,2.44583332538605
"7437","Bhutan","summer",5542.71484375,0.112888898700476,2.47916668653488
"7438","Bhutan","summer",5525.77001953125,0.105555567890406,2.61250001192093
"7439","Bhutan","summer",5515.3125,0.116166677325964,2.69999998807907
"7440","Bhutan","summer",5567.697265625,0.124166678637266,2.49166667461395
"7441","Bhutan","summer",4385.67236328125,0.240222230553627,12.2916667461395
"7442","Bhutan","summer",4386.56982421875,0.297555565834045,12.2291665077209
"7443","Bhutan","summer",4388.40771484375,0.281111136078835,12.1625001430511
"7444","Bhutan","summer",4391.13232421875,0.195222236216068,12.1124999523163
"7445","Bhutan","summer",4392.197265625,0.118000008165836,12.0208332538605
"7446","Bhutan","summer",4390.56982421875,0.100333344191313,11.9625000953674
"7447","Bhutan","summer",4388.12255859375,0.0917777866125107,11.8791666030884
"7448","Bhutan","summer",4389.90234375,0.127777792513371,11.775000333786
"7449","Bhutan","summer",4431.54736328125,0.102666676044464,11.5
"7450","Bhutan","summer",4488.31494140625,0.102888897061348,11.1416666507721
"7451","Bhutan","summer",4467.15234375,0.120000008493662,11.1041665077209
"7452","Bhutan","summer",4445.57763671875,0.151111125946045,11.1041665077209
"7453","Bhutan","summer",4440.40478515625,0.139555566012859,11.0166664123535
"7454","Bhutan","summer",4464.794921875,0.0958888977766037,10.7916667461395
"7455","Bhutan","summer",4503.56494140625,0.0945555679500103,10.4916665554047
"7456","Bhutan","summer",4493.81982421875,0.10411112383008,10.4541666507721
"7457","Bhutan","summer",4498.93017578125,0.106333345174789,10.3208332061768
"7458","Bhutan","summer",4531.15771484375,0.111666675657034,10.0625
"7459","Bhutan","summer",4595.2275390625,0.126333348453045,9.69583320617676
"7460","Bhutan","summer",4688.78271484375,0.120222233235836,9.12499976158142
"7461","Bhutan","summer",4840.857421875,0.126111127436161,8.30416679382324
"7462","Bhutan","summer",4881.607421875,0.140333347022533,7.987499833107
"7463","Bhutan","summer",4990.36767578125,0.135000012814999,7.35416662693024
"7464","Bhutan","summer",5067.21484375,0.117111124098301,6.88333332538605
"7465","Bhutan","summer",5221.93994140625,0.11877778917551,5.98749995231628
"7466","Bhutan","summer",5118.66748046875,0.135444462299347,6.28333330154419
"7467","Bhutan","summer",5121.1474609375,0.136666685342789,6.17916667461395
"7468","Bhutan","summer",5036.990234375,0.140666678547859,6.5166666507721
"7469","Bhutan","summer",4856.91015625,0.153222233057022,7.24166667461395
"7470","Bhutan","summer",4734.16748046875,0.132666677236557,7.71666669845581
"7471","Bhutan","summer",4684.43994140625,0.131777785718441,7.88333332538605
"7472","Bhutan","summer",4683.33251953125,0.153000012040138,7.8291666507721
"7473","Bhutan","summer",4676.5751953125,0.157111123204231,7.82499992847443
"7474","Bhutan","summer",4712.6748046875,0.148000009357929,7.63750004768372
"7475","Bhutan","summer",4780.10986328125,0.13622222840786,7.31666672229767
"7476","Bhutan","summer",4792.3623046875,0.141777791082859,7.26666676998138
"7477","Bhutan","summer",4729.5126953125,0.134888902306557,7.5916668176651
"7478","Bhutan","summer",4758.6748046875,0.124333348125219,7.51666676998138
"7479","Bhutan","summer",4800.16015625,0.119555566459894,7.36250007152557
"7480","Bhutan","summer",4776.8125,0.145111121237278,7.52499997615814
"7481","Bhutan","summer",4809.552734375,0.137555569410324,7.4208333492279
"7482","Bhutan","summer",4850.9150390625,0.137777782976627,7.29999995231628
"7483","Bhutan","summer",4884.365234375,0.119555570185184,7.2166668176651
"7484","Bhutan","summer",4938.40771484375,0.0914444550871849,7.02916669845581
"7485","Bhutan","summer",4973.65234375,0.0877777896821499,6.97916662693024
"7486","Bhutan","summer",4815.97509765625,0.0905555635690689,7.79166662693024
"7487","Bhutan","summer",4736.9248046875,0.0996666774153709,8.20416676998138
"7488","Bhutan","summer",4744.5,0.0927777886390686,8.17916667461395
"7489","Bhutan","summer",4897.77978515625,0.0924444571137428,7.5166666507721
"7490","Bhutan","summer",4857.71240234375,0.0873333439230919,7.74166655540466
"7491","Bhutan","summer",4769.134765625,0.083000011742115,8.11249995231628
"7492","Bhutan","summer",4746.62744140625,0.0808888971805573,8.22083353996277
"7493","Bhutan","summer",4764.91748046875,0.0861111208796501,8.18333339691162
"7494","Bhutan","summer",4819.73486328125,0.0877777896821499,7.87916672229767
"7495","Bhutan","summer",4744.31494140625,0.100111119449139,8.30000030994415
"7496","Bhutan","summer",4563.375,0.109000012278557,9.13333320617676
"7497","Bhutan","summer",4539.78515625,0.117888897657394,9.25833344459534
"7498","Bhutan","summer",4476.91748046875,0.154666677117348,9.52083325386047
"7499","Bhutan","summer",4457.59521484375,0.215777799487114,9.61250019073486
"7500","Bhutan","summer",4449.70751953125,0.277111127972603,9.62083339691162
"7501","Bhutan","summer",4443.82763671875,0.244111128151417,9.625
"7502","Bhutan","summer",4438.865234375,0.175444461405277,9.64999985694885
"7503","Bhutan","summer",4434.53271484375,0.143000014126301,9.66249990463257
"7504","Bhutan","summer",4430.73486328125,0.148666672408581,9.63333344459534
"7505","Bhutan","summer",4427.25244140625,0.138222232460976,9.60416674613953
"7506","Bhutan","summer",4426.3798828125,0.126666679978371,9.57083320617676
"7507","Bhutan","summer",4424.72998046875,0.11088889837265,9.53750038146973
"7508","Bhutan","summer",4424.080078125,0.109666675329208,9.51250004768372
"7509","Bhutan","summer",4424.95751953125,NA,9.44166660308838
"7510","Bhutan","summer",4424.5,0.109333343803883,9.3916666507721
"7511","Bhutan","summer",4426.66748046875,0.254444465041161,9.33333349227905
"7512","Bhutan","summer",4439.80517578125,0.194111123681068,9.1875
"7513","Bhutan","summer",4485.78759765625,0.108000010251999,8.875
"7514","Bhutan","summer",4518.40478515625,0.102222234010696,8.66249990463257
"7515","Bhutan","summer",4543.18505859375,0.120666675269604,8.46666669845581
"7516","Bhutan","summer",4628.89501953125,0.143333345651627,7.97083342075348
"7517","Bhutan","summer",4778.6650390625,0.165444456040859,7.15833330154419
"7518","Bhutan","summer",4795.41748046875,0.155222229659557,7
"7519","Bhutan","summer",4822.99755859375,0.148888908326626,6.77916669845581
"7520","Bhutan","summer",4926.759765625,0.157555565237999,6.22500002384186
"7521","Bhutan","summer",4681.40234375,0.157222233712673,7.39166676998138
"7522","Bhutan","summer",4554.40771484375,0.133777789771557,7.93333339691162
"7523","Bhutan","summer",4573.2099609375,0.127888899296522,7.762500166893
"7524","Bhutan","summer",4588.22509765625,0.111666679382324,7.59999990463257
"7525","Bhutan","summer",4587.35498046875,0.119444455951452,7.49999988079071
"7526","Bhutan","summer",4601.6826171875,0.126888904720545,7.33750009536743
"7527","Bhutan","summer",4653.7998046875,0.125000011175871,6.9833333492279
"7528","Bhutan","summer",4701.9248046875,0.112888902425766,6.65416669845581
"7529","Bhutan","summer",4710.7724609375,0.106000009924173,6.50833320617676
"7530","Bhutan","summer",4776.41015625,0.0985555648803711,6.08333337306976
"7531","Bhutan","summer",5161.86767578125,0.0645555630326271,3.97500002384186
"7532","Bhutan","summer",5464.6875,0.0466666743159294,2.44583335518837
"7533","Bhutan","summer",5301.59228515625,0.0745555646717548,3.2333333492279
"7534","Bhutan","summer",5230.54248046875,0.0884444564580917,3.59166663885117
"7535","Bhutan","summer",5186.53271484375,0.0777777880430222,3.77499997615814
"7536","Bhutan","summer",5323.93017578125,0.0717777870595455,3.00833332538605
"7537","Bhutan","summer",5378.52001953125,0.0581111181527376,2.77083331346512
"7538","Bhutan","summer",5265.61767578125,0.0471111182123423,3.27083325386047
"7539","Bhutan","summer",5407.39013671875,0.0557777862995863,2.50416666269302
"7540","Bhutan","summer",5296.44482421875,0.0914444550871849,3.13749998807907
"7541","Bhutan","summer",5040.67236328125,0.115111123770475,4.42500007152557
"7542","Bhutan","summer",5099.72021484375,0.12155556678772,4.12916660308838
"7543","Bhutan","summer",4880.7373046875,0.117777787148952,5.19166672229767
"7544","Bhutan","summer",4938.89990234375,0.115888901054859,4.92499995231628
"7545","Bhutan","summer",5029.77490234375,0.0892222300171852,4.4541666507721
"7546","Bhutan","summer",5009.80517578125,0.0940000079572201,4.5625
"7547","Bhutan","summer",5208.76513671875,0.0962222330272198,3.5708332657814
"7548","Bhutan","summer",5139.4423828125,0.0630000084638596,3.98750007152557
"7549","Bhutan","summer",5323.7626953125,0.120000012218952,3.03750002384186
"7550","Bhutan","summer",5355.677734375,0.125333338975906,2.9208333492279
"7551","Bhutan","summer",5274.86767578125,0.114333342760801,3.35833328962326
"7552","Bhutan","summer",5131.5849609375,0.0820000097155571,4.11250013113022
"7553","Bhutan","summer",5120.1650390625,0.0708888955414295,4.25
"7554","Bhutan","summer",5160.68994140625,0.0944444537162781,4.09166669845581
"7555","Bhutan","summer",5356.06494140625,0.0832222327589989,3.16250002384186
"7556","Bhutan","summer",5551.8349609375,0.125000011175871,2.23333334922791
"7557","Bhutan","summer",5555.09765625,0.122444454580545,2.27500003576279
"7558","Bhutan","summer",5591.60986328125,0.126888900995255,2.13749998807907
"7559","Bhutan","summer",5600.66015625,0.132777787744999,2.13749995827675
"7560","Bhutan","summer",5611.02734375,0.126777790486813,2.14166665077209
"7561","Bhutan","summer",4391.52001953125,0.148111125454307,12.1458334922791
"7562","Bhutan","summer",4392.759765625,0.16866668065389,12.0958333015442
"7563","Bhutan","summer",4392.43017578125,0.189944457262754,12.0541665554047
"7564","Bhutan","summer",4393.7001953125,0.141944460570812,11.9791665077209
"7565","Bhutan","summer",4396.2900390625,0.0957777872681618,11.9041666984558
"7566","Bhutan","summer",4398.1376953125,0.0959444548934698,11.8208334445953
"7567","Bhutan","summer",4413.22021484375,0.102611120790243,11.6583333015442
"7568","Bhutan","summer",4458.31005859375,0.110888900235295,11.370833158493
"7569","Bhutan","summer",4554.294921875,0.0994444526731968,10.8499999046326
"7570","Bhutan","summer",4558.455078125,0.0901111196726561,10.75
"7571","Bhutan","summer",4538.89501953125,0.100555565208197,10.7291667461395
"7572","Bhutan","summer",4482.990234375,0.125888902693987,10.8624999523163
"7573","Bhutan","summer",4446.4873046875,0.141333345323801,10.9041669368744
"7574","Bhutan","summer",4478.232421875,0.101888900622725,10.6666665077209
"7575","Bhutan","summer",4536.60498046875,0.112722232937813,10.3041667938232
"7576","Bhutan","summer",4522.3251953125,0.101888900622725,10.2416667938232
"7577","Bhutan","summer",4514.86767578125,0.104833345860243,10.1666667461395
"7578","Bhutan","summer",4526.82763671875,0.121166676282883,9.99583315849304
"7579","Bhutan","summer",4544.60986328125,0.165000014007092,9.82500004768372
"7580","Bhutan","summer",4579.56494140625,0.122333347797394,9.54999995231628
"7581","Bhutan","summer",4665.73486328125,0.111388899385929,9.0416669845581
"7582","Bhutan","summer",4793.7626953125,0.117555569857359,8.35000014305115
"7583","Bhutan","summer",4965.91748046875,0.121944455429912,7.40833330154419
"7584","Bhutan","summer",5090.697265625,0.116000009700656,6.64583325386047
"7585","Bhutan","summer",5199.3349609375,0.114000011235476,5.98750007152557
"7586","Bhutan","summer",5295.93994140625,0.107555566355586,5.3916666507721
"7587","Bhutan","summer",5302.22998046875,0.110555566847324,5.2333333492279
"7588","Bhutan","summer",5217.43994140625,0.116055564954877,5.51250004768372
"7589","Bhutan","summer",5139.080078125,0.117111122235656,5.78750002384186
"7590","Bhutan","summer",5006.0126953125,0.12272223085165,6.30833327770233
"7591","Bhutan","summer",4829.5751953125,0.127277787774801,7.05833327770233
"7592","Bhutan","summer",4785.9326171875,0.13172223046422,7.21249997615814
"7593","Bhutan","summer",4754.61767578125,0.139388896524906,7.34583330154419
"7594","Bhutan","summer",4705.07763671875,0.147611118853092,7.56666672229767
"7595","Bhutan","summer",4698.455078125,0.158111125230789,7.6083334684372
"7596","Bhutan","summer",4707.63232421875,0.154444456100464,7.58749997615814
"7597","Bhutan","summer",4781.65478515625,0.14127779006958,7.2333334684372
"7598","Bhutan","summer",4794.7275390625,0.15594445541501,7.20833325386047
"7599","Bhutan","summer",4798.93505859375,0.17166668176651,7.24583339691162
"7600","Bhutan","summer",4797.802734375,0.172500014305115,7.3291665315628
"7601","Bhutan","summer",4847.78759765625,0.170722231268883,7.14999997615814
"7602","Bhutan","summer",4896.94482421875,0.17055556923151,6.98750007152557
"7603","Bhutan","summer",4954.7275390625,0.159111119806767,6.78333330154419
"7604","Bhutan","summer",5005.375,0.133000010624528,6.60000002384186
"7605","Bhutan","summer",4873.09228515625,0.102944454178214,7.30833339691162
"7606","Bhutan","summer",4804.0126953125,0.105722231790423,7.68333327770233
"7607","Bhutan","summer",4805.12744140625,0.120666675269604,7.76666688919067
"7608","Bhutan","summer",4629.759765625,0.138944456353784,8.6708333492279
"7609","Bhutan","summer",4637.2724609375,0.114500012248755,8.65416646003723
"7610","Bhutan","summer",4755.72509765625,0.10411112383008,8.06666684150696
"7611","Bhutan","summer",4699.75244140625,0.0942222308367491,8.39583325386047
"7612","Bhutan","summer",4638.82763671875,0.0917222313582897,8.69166684150696
"7613","Bhutan","summer",4674.98486328125,0.105222230777144,8.51250004768372
"7614","Bhutan","summer",4796.87255859375,0.0942777879536152,7.96249985694885
"7615","Bhutan","summer",4716.044921875,0.102055566385388,8.37083339691162
"7616","Bhutan","summer",4521.634765625,0.103444455191493,9.26666641235352
"7617","Bhutan","summer",4474.1474609375,0.111555565148592,9.48333311080933
"7618","Bhutan","summer",4467.4326171875,0.132333345711231,9.50833344459534
"7619","Bhutan","summer",4458.70263671875,0.192055571824312,9.55833315849304
"7620","Bhutan","summer",4451.1376953125,0.252055566757917,9.58749985694885
"7621","Bhutan","summer",4444.39013671875,0.270055573433638,9.59166669845581
"7622","Bhutan","summer",4438.25244140625,0.212055571377277,9.59166669845581
"7623","Bhutan","summer",4434.3349609375,0.159722235053778,9.58749985694885
"7624","Bhutan","summer",4437.34521484375,0.167888902127743,9.54166650772095
"7625","Bhutan","summer",4474.205078125,0.172333344817162,9.31249976158142
"7626","Bhutan","summer",4536.2724609375,0.145333342254162,8.98750019073486
"7627","Bhutan","summer",4513.267578125,0.116333343088627,9.06666660308838
"7628","Bhutan","summer",4431.15478515625,0.091111121699214,9.43749976158142
"7629","Bhutan","summer",4424.02978515625,NA,9.40833330154419
"7630","Bhutan","summer",4429.642578125,0.125259270270665,9.31666684150696
"7631","Bhutan","summer",4514.8974609375,0.211444459855556,8.83333349227905
"7632","Bhutan","summer",4526.89990234375,0.172166679054499,8.7041666507721
"7633","Bhutan","summer",4795.2548828125,0.141777783632278,7.34166657924652
"7634","Bhutan","summer",4823.25,0.144888896495104,7.137500166893
"7635","Bhutan","summer",4793.9150390625,0.146000009030104,7.19166672229767
"7636","Bhutan","summer",4813.375,0.151277787983418,7.04166674613953
"7637","Bhutan","summer",4988.7548828125,0.167555566877127,6.10416662693024
